system,factor,metric,horizon,value,source_file
alphalens_reloaded,ta_volatility_bbw,factor_alpha_beta:Ann. alpha,10D,-0.0123065886709868,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/alphalens_reloaded/ta_volatility_bbw/factor_alpha_beta.csv
alphalens_reloaded,ta_volatility_bbw,factor_alpha_beta:Ann. alpha,20D,-0.0681234709918471,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/alphalens_reloaded/ta_volatility_bbw/factor_alpha_beta.csv
alphalens_reloaded,ta_volatility_bbw,factor_alpha_beta:beta,10D,0.1368230742992171,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/alphalens_reloaded/ta_volatility_bbw/factor_alpha_beta.csv
alphalens_reloaded,ta_volatility_bbw,factor_alpha_beta:beta,20D,0.3285785559512572,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/alphalens_reloaded/ta_volatility_bbw/factor_alpha_beta.csv
alphalens_reloaded,ta_volatility_bbw,mean_information_coefficient,10D,-0.0589204479297382,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/alphalens_reloaded/ta_volatility_bbw/mean_information_coefficient.csv
alphalens_reloaded,ta_volatility_bbw,mean_information_coefficient,20D,-0.0747140237041806,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/alphalens_reloaded/ta_volatility_bbw/mean_information_coefficient.csv
alphalens_reloaded,ta_volume_cmf,factor_alpha_beta:Ann. alpha,10D,0.0281930630080591,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/alphalens_reloaded/ta_volume_cmf/factor_alpha_beta.csv
alphalens_reloaded,ta_volume_cmf,factor_alpha_beta:Ann. alpha,20D,0.0005999109207239,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/alphalens_reloaded/ta_volume_cmf/factor_alpha_beta.csv
alphalens_reloaded,ta_volume_cmf,factor_alpha_beta:beta,10D,-0.3410554069716141,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/alphalens_reloaded/ta_volume_cmf/factor_alpha_beta.csv
alphalens_reloaded,ta_volume_cmf,factor_alpha_beta:beta,20D,-0.1819199333848589,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/alphalens_reloaded/ta_volume_cmf/factor_alpha_beta.csv
alphalens_reloaded,ta_volume_cmf,mean_information_coefficient,10D,-0.0146539755785774,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/alphalens_reloaded/ta_volume_cmf/mean_information_coefficient.csv
alphalens_reloaded,ta_volume_cmf,mean_information_coefficient,20D,-0.019605310326548,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/alphalens_reloaded/ta_volume_cmf/mean_information_coefficient.csv
jqfactor_analyzer,ta_momentum_roc,mean_information_coefficient,period_10,-0.016642059510946,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/jqfactor_analyzer/ta_momentum_roc/mean_information_coefficient.csv
jqfactor_analyzer,ta_momentum_roc,mean_information_coefficient,period_20,0.0201857824239737,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/jqfactor_analyzer/ta_momentum_roc/mean_information_coefficient.csv
jqfactor_analyzer,ta_momentum_rsi,mean_information_coefficient,period_10,-0.0187374981615177,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/jqfactor_analyzer/ta_momentum_rsi/mean_information_coefficient.csv
jqfactor_analyzer,ta_momentum_rsi,mean_information_coefficient,period_20,0.011204858278526,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/jqfactor_analyzer/ta_momentum_rsi/mean_information_coefficient.csv
jqfactor_analyzer,ta_trend_macd_diff,mean_information_coefficient,period_10,-0.016674509721873,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/jqfactor_analyzer/ta_trend_macd_diff/mean_information_coefficient.csv
jqfactor_analyzer,ta_trend_macd_diff,mean_information_coefficient,period_20,0.0258192478566062,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/jqfactor_analyzer/ta_trend_macd_diff/mean_information_coefficient.csv
jqfactor_analyzer,ta_volatility_bbw,mean_information_coefficient,period_10,-0.0589204479297382,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/jqfactor_analyzer/ta_volatility_bbw/mean_information_coefficient.csv
jqfactor_analyzer,ta_volatility_bbw,mean_information_coefficient,period_20,-0.0747140237041806,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/jqfactor_analyzer/ta_volatility_bbw/mean_information_coefficient.csv
jqfactor_analyzer,ta_volume_cmf,mean_information_coefficient,period_10,-0.0146539755785774,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/jqfactor_analyzer/ta_volume_cmf/mean_information_coefficient.csv
jqfactor_analyzer,ta_volume_cmf,mean_information_coefficient,period_20,-0.019605310326548,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/jqfactor_analyzer/ta_volume_cmf/mean_information_coefficient.csv
qlib_eval,ta_momentum_roc,annualized_return,label_10d_t1,-3.940644547930292,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_momentum_roc/label_10d_t1_risk_analysis.csv
qlib_eval,ta_momentum_roc,annualized_return,label_20d_t1,4.771941309056297,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_momentum_roc/label_20d_t1_risk_analysis.csv
qlib_eval,ta_momentum_roc,information_ratio,label_10d_t1,-1.3850664453351549,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_momentum_roc/label_10d_t1_risk_analysis.csv
qlib_eval,ta_momentum_roc,information_ratio,label_20d_t1,2.185774605122433,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_momentum_roc/label_20d_t1_risk_analysis.csv
qlib_eval,ta_momentum_roc,max_drawdown,label_10d_t1,-5.902469953483607,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_momentum_roc/label_10d_t1_risk_analysis.csv
qlib_eval,ta_momentum_roc,max_drawdown,label_20d_t1,-3.528217052002433,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_momentum_roc/label_20d_t1_risk_analysis.csv
qlib_eval,ta_momentum_roc,mean,label_10d_t1,-0.0165573300333205,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_momentum_roc/label_10d_t1_risk_analysis.csv
qlib_eval,ta_momentum_roc,mean,label_20d_t1,0.0200501735674634,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_momentum_roc/label_20d_t1_risk_analysis.csv
qlib_eval,ta_momentum_roc,std,label_10d_t1,0.1844200671936614,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_momentum_roc/label_10d_t1_risk_analysis.csv
qlib_eval,ta_momentum_roc,std,label_20d_t1,0.1415145970610917,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_momentum_roc/label_20d_t1_risk_analysis.csv
qlib_eval,ta_momentum_rsi,annualized_return,label_10d_t1,-4.641727975622482,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_momentum_rsi/label_10d_t1_risk_analysis.csv
qlib_eval,ta_momentum_rsi,annualized_return,label_20d_t1,2.6755219291784345,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_momentum_rsi/label_20d_t1_risk_analysis.csv
qlib_eval,ta_momentum_rsi,information_ratio,label_10d_t1,-1.5737440674937702,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_momentum_rsi/label_10d_t1_risk_analysis.csv
qlib_eval,ta_momentum_rsi,information_ratio,label_20d_t1,1.184120655489182,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_momentum_rsi/label_20d_t1_risk_analysis.csv
qlib_eval,ta_momentum_rsi,max_drawdown,label_10d_t1,-6.2817114663777724,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_momentum_rsi/label_10d_t1_risk_analysis.csv
qlib_eval,ta_momentum_rsi,max_drawdown,label_20d_t1,-3.350175649021076,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_momentum_rsi/label_20d_t1_risk_analysis.csv
qlib_eval,ta_momentum_rsi,mean,label_10d_t1,-0.0195030587211028,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_momentum_rsi/label_10d_t1_risk_analysis.csv
qlib_eval,ta_momentum_rsi,mean,label_20d_t1,0.0112416887780606,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_momentum_rsi/label_20d_t1_risk_analysis.csv
qlib_eval,ta_momentum_rsi,std,label_10d_t1,0.1911864463645804,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_momentum_rsi/label_10d_t1_risk_analysis.csv
qlib_eval,ta_momentum_rsi,std,label_20d_t1,0.1464617029438159,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_momentum_rsi/label_20d_t1_risk_analysis.csv
qlib_eval,ta_trend_macd_diff,annualized_return,label_10d_t1,-3.891764201687885,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_trend_macd_diff/label_10d_t1_risk_analysis.csv
qlib_eval,ta_trend_macd_diff,annualized_return,label_20d_t1,6.152269984061627,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_trend_macd_diff/label_20d_t1_risk_analysis.csv
qlib_eval,ta_trend_macd_diff,information_ratio,label_10d_t1,-1.7053357316457478,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_trend_macd_diff/label_10d_t1_risk_analysis.csv
qlib_eval,ta_trend_macd_diff,information_ratio,label_20d_t1,2.788690726372639,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_trend_macd_diff/label_20d_t1_risk_analysis.csv
qlib_eval,ta_trend_macd_diff,max_drawdown,label_10d_t1,-5.740936403609108,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_trend_macd_diff/label_10d_t1_risk_analysis.csv
qlib_eval,ta_trend_macd_diff,max_drawdown,label_20d_t1,-2.964860974471386,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_trend_macd_diff/label_20d_t1_risk_analysis.csv
qlib_eval,ta_trend_macd_diff,mean,label_10d_t1,-0.01635195042726,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_trend_macd_diff/label_10d_t1_risk_analysis.csv
qlib_eval,ta_trend_macd_diff,mean,label_20d_t1,0.0258498738826118,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_trend_macd_diff/label_20d_t1_risk_analysis.csv
qlib_eval,ta_trend_macd_diff,std,label_10d_t1,0.1479272380158594,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_trend_macd_diff/label_10d_t1_risk_analysis.csv
qlib_eval,ta_trend_macd_diff,std,label_20d_t1,0.1430034630320664,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_trend_macd_diff/label_20d_t1_risk_analysis.csv
qlib_eval,ta_volatility_bbw,annualized_return,label_10d_t1,-13.782306604114178,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_volatility_bbw/label_10d_t1_risk_analysis.csv
qlib_eval,ta_volatility_bbw,annualized_return,label_20d_t1,-17.740970772791837,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_volatility_bbw/label_20d_t1_risk_analysis.csv
qlib_eval,ta_volatility_bbw,information_ratio,label_10d_t1,-5.6900124015616615,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_volatility_bbw/label_10d_t1_risk_analysis.csv
qlib_eval,ta_volatility_bbw,information_ratio,label_20d_t1,-6.210324862085818,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_volatility_bbw/label_20d_t1_risk_analysis.csv
qlib_eval,ta_volatility_bbw,max_drawdown,label_10d_t1,-7.45836505090854,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_volatility_bbw/label_10d_t1_risk_analysis.csv
qlib_eval,ta_volatility_bbw,max_drawdown,label_20d_t1,-10.711822970065894,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_volatility_bbw/label_20d_t1_risk_analysis.csv
qlib_eval,ta_volatility_bbw,mean,label_10d_t1,-0.0579088512777906,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_volatility_bbw/label_10d_t1_risk_analysis.csv
qlib_eval,ta_volatility_bbw,mean,label_20d_t1,-0.074541894003327,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_volatility_bbw/label_20d_t1_risk_analysis.csv
qlib_eval,ta_volatility_bbw,std,label_10d_t1,0.1570074338936848,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_volatility_bbw/label_10d_t1_risk_analysis.csv
qlib_eval,ta_volatility_bbw,std,label_20d_t1,0.1851716869846877,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_volatility_bbw/label_20d_t1_risk_analysis.csv
qlib_eval,ta_volume_cmf,annualized_return,label_10d_t1,-3.8733433519312137,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_volume_cmf/label_10d_t1_risk_analysis.csv
qlib_eval,ta_volume_cmf,annualized_return,label_20d_t1,-4.6366379880937885,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_volume_cmf/label_20d_t1_risk_analysis.csv
qlib_eval,ta_volume_cmf,information_ratio,label_10d_t1,-1.6247221223341264,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_volume_cmf/label_10d_t1_risk_analysis.csv
qlib_eval,ta_volume_cmf,information_ratio,label_20d_t1,-2.2742631695919693,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_volume_cmf/label_20d_t1_risk_analysis.csv
qlib_eval,ta_volume_cmf,max_drawdown,label_10d_t1,-5.412159539973837,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_volume_cmf/label_10d_t1_risk_analysis.csv
qlib_eval,ta_volume_cmf,max_drawdown,label_20d_t1,-6.420697790716837,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_volume_cmf/label_20d_t1_risk_analysis.csv
qlib_eval,ta_volume_cmf,mean,label_10d_t1,-0.0162745518988706,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_volume_cmf/label_10d_t1_risk_analysis.csv
qlib_eval,ta_volume_cmf,mean,label_20d_t1,-0.0194816722188814,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_volume_cmf/label_20d_t1_risk_analysis.csv
qlib_eval,ta_volume_cmf,std,label_10d_t1,0.1545319995834649,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_volume_cmf/label_10d_t1_risk_analysis.csv
qlib_eval,ta_volume_cmf,std,label_20d_t1,0.1321520767178862,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/ta_smoke_v1/qlib_eval/ta_volume_cmf/label_20d_t1_risk_analysis.csv
