window,sample,label,factor_a,factor_b,spearman_corr
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__raw,amplitude_20__volatility_bucket_zscore,0.2844828043119687
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,ret_20__raw,0.198908534418338
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,ret_20__cs_rank,0.21813935791013891
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,ret_20__cs_zscore,0.21800843178550536
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,ret_20__liquidity_bucket_zscore,0.17935786494507697
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,ret_20__volatility_bucket_zscore,0.01896699075309099
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,ret_20__amount_proxy_residual,0.20172040309941075
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,ret_20__liquidity_volatility_residual,-0.04724934827617588
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,rev_5__raw,0.02576259575147672
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,rev_5__cs_rank,0.03297547300234694
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,rev_5__cs_zscore,0.033072801243219214
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,rev_5__liquidity_bucket_zscore,0.062140158651228405
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,rev_5__volatility_bucket_zscore,-0.005148926671931231
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,rev_5__amount_proxy_residual,-0.005485375085451684
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,rev_5__liquidity_volatility_residual,0.032795913686702385
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,std_20__raw,0.8218714854082189
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,std_20__cs_rank,0.9032363990012713
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,std_20__cs_zscore,0.9022815966205691
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,std_20__liquidity_bucket_zscore,0.847645996432672
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,std_20__volatility_bucket_zscore,0.12784123846040732
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,std_20__amount_proxy_residual,0.80350969545035
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,std_20__liquidity_volatility_residual,-0.043746726194376036
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,amplitude_20__raw,0.8916877528946734
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,amplitude_20__cs_zscore,0.9989195725593835
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,amplitude_20__liquidity_bucket_zscore,0.9496470482191125
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,amplitude_20__volatility_bucket_zscore,0.2983455333925018
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_rank,amplitude_20__liquidity_volatility_residual,-0.09390340611161513
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,ret_20__raw,0.1962292351331183
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,ret_20__cs_rank,0.2182356784513291
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,ret_20__cs_zscore,0.2181302658230023
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,ret_20__liquidity_bucket_zscore,0.1794529473876622
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,ret_20__volatility_bucket_zscore,0.018710036754263023
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,ret_20__amount_proxy_residual,0.20201427313214948
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,ret_20__liquidity_volatility_residual,-0.04719894822968152
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,rev_5__raw,0.027080087633499665
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,rev_5__cs_rank,0.03247921009577155
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,rev_5__cs_zscore,0.03267654040097999
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,rev_5__liquidity_bucket_zscore,0.06181420393016976
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,rev_5__volatility_bucket_zscore,-0.005104806859059706
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,rev_5__amount_proxy_residual,-0.0063852351917703205
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,rev_5__liquidity_volatility_residual,0.03233122529395839
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,std_20__raw,0.8154560392032845
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,std_20__cs_rank,0.9026507217778662
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,std_20__cs_zscore,0.9031336289561195
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,std_20__liquidity_bucket_zscore,0.8478972071513021
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,std_20__volatility_bucket_zscore,0.1269152508175436
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,std_20__amount_proxy_residual,0.8031052137367675
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,std_20__liquidity_volatility_residual,-0.04345829052005623
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,amplitude_20__raw,0.884726994597283
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,amplitude_20__liquidity_bucket_zscore,0.9499901782051492
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,amplitude_20__volatility_bucket_zscore,0.2970254994219998
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__cs_zscore,amplitude_20__liquidity_volatility_residual,-0.09410517405055598
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,ret_20__raw,0.1627276531688974
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,ret_20__cs_rank,0.1805875794753656
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,ret_20__cs_zscore,0.18034927167018855
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,ret_20__liquidity_bucket_zscore,0.18387365127313265
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,ret_20__volatility_bucket_zscore,-0.005673048506549737
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,ret_20__amount_proxy_residual,0.17741573756101262
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,ret_20__liquidity_volatility_residual,-0.028578063498242254
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,rev_5__raw,0.05897063204351076
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,rev_5__cs_rank,0.06771399938213339
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,rev_5__cs_zscore,0.06797803189762525
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,rev_5__liquidity_bucket_zscore,0.07080130259429043
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,rev_5__volatility_bucket_zscore,0.02932079335286321
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,rev_5__amount_proxy_residual,0.05393729314486947
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,rev_5__liquidity_volatility_residual,0.019930732813754817
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,std_20__raw,0.766167577059923
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,std_20__cs_rank,0.8487408341399386
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,std_20__cs_zscore,0.8488198940868805
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,std_20__liquidity_bucket_zscore,0.893173793348727
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,std_20__volatility_bucket_zscore,0.10962232645449085
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,std_20__amount_proxy_residual,0.8370221790512054
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,std_20__liquidity_volatility_residual,-0.014716852768289582
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,amplitude_20__raw,0.8411555171840674
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,amplitude_20__volatility_bucket_zscore,0.29135625693692385
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_bucket_zscore,amplitude_20__liquidity_volatility_residual,-0.0420728811253354
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,ret_20__raw,0.07289920222952519
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,ret_20__cs_rank,0.07931706434373093
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,ret_20__cs_zscore,0.07913476274492338
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,ret_20__liquidity_bucket_zscore,0.06899756704822323
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,ret_20__volatility_bucket_zscore,0.06644460801484083
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,ret_20__amount_proxy_residual,0.07522418469926341
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,ret_20__liquidity_volatility_residual,0.06970752520567171
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,rev_5__raw,0.01290889582464691
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,rev_5__cs_rank,0.015156078716056117
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,rev_5__cs_zscore,0.015173036475898934
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,rev_5__liquidity_bucket_zscore,0.022397079657706757
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,rev_5__volatility_bucket_zscore,0.009994276003321027
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,rev_5__amount_proxy_residual,0.0033082100552099003
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,rev_5__liquidity_volatility_residual,0.0017595495045775675
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,std_20__raw,0.27249181158565683
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,std_20__cs_rank,0.28580135661720374
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,std_20__cs_zscore,0.284141917184349
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,std_20__liquidity_bucket_zscore,0.275561768201076
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,std_20__volatility_bucket_zscore,0.49524333772847084
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,std_20__amount_proxy_residual,0.2657734399640063
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__volatility_bucket_zscore,std_20__liquidity_volatility_residual,0.4351725176289992
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,ret_20__raw,0.22761467150096165
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,ret_20__cs_rank,0.24697899184719324
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,ret_20__cs_zscore,0.24675158086994717
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,ret_20__liquidity_bucket_zscore,0.25455986487275517
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,ret_20__volatility_bucket_zscore,0.07047156061375717
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,ret_20__amount_proxy_residual,0.2580872812308077
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,ret_20__liquidity_volatility_residual,0.002776183193455845
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,rev_5__raw,-0.026515395248796925
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,rev_5__cs_rank,-0.02419406659398086
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,rev_5__cs_zscore,-0.02413569258015329
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,rev_5__liquidity_bucket_zscore,-0.02723171424070901
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,rev_5__volatility_bucket_zscore,-0.06424367405169498
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,rev_5__amount_proxy_residual,-0.01663888468800869
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,rev_5__liquidity_volatility_residual,0.011892566066907771
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,std_20__raw,0.7399115398209648
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,std_20__cs_rank,0.8067972525368399
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,std_20__cs_zscore,0.8059208412105656
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,std_20__liquidity_bucket_zscore,0.8482614491470818
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,std_20__volatility_bucket_zscore,0.10756350691991505
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,std_20__amount_proxy_residual,0.8924316016327383
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,std_20__liquidity_volatility_residual,0.04189222987137961
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,amplitude_20__raw,0.813263270757869
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,amplitude_20__cs_rank,0.9012088384378949
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,amplitude_20__cs_zscore,0.9006300964146238
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,amplitude_20__liquidity_bucket_zscore,0.9441868886788399
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,amplitude_20__volatility_bucket_zscore,0.2814315356229474
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__amount_proxy_residual,amplitude_20__liquidity_volatility_residual,0.04740538162183568
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,ret_20__raw,0.05720854584358301
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,ret_20__cs_rank,0.058196269263571375
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,ret_20__cs_zscore,0.057881102311001485
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,ret_20__liquidity_bucket_zscore,0.08286483015612914
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,ret_20__volatility_bucket_zscore,0.09240148107042831
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,ret_20__amount_proxy_residual,0.07503937220359644
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,ret_20__liquidity_volatility_residual,0.15727301011090916
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,rev_5__raw,-0.022635437264914744
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,rev_5__cs_rank,-0.02400439068482102
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,rev_5__cs_zscore,-0.02416504056230329
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,rev_5__liquidity_bucket_zscore,-0.043246381865117714
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,rev_5__volatility_bucket_zscore,-0.026940012379926666
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,rev_5__amount_proxy_residual,0.002586363711659328
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,rev_5__liquidity_volatility_residual,-0.010827047008434725
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,std_20__raw,-0.008928795195124427
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,std_20__cs_rank,-0.05841307574121752
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,std_20__cs_zscore,-0.05987375074550566
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,std_20__liquidity_bucket_zscore,-0.00778222782669687
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,std_20__volatility_bucket_zscore,0.40467496598900854
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,std_20__amount_proxy_residual,0.07095251355406985
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,std_20__liquidity_volatility_residual,0.6061670254454437
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,amplitude_20__raw,-0.024829121830505216
main_research_2021_2023,tradable_only,label_20d_t1,amplitude_20__liquidity_volatility_residual,amplitude_20__volatility_bucket_zscore,0.7284225898415256
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,ret_20__raw,0.010166893673921233
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,ret_20__cs_rank,-0.00650630624412276
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,ret_20__cs_zscore,-0.006522346420980757
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,ret_20__liquidity_bucket_zscore,-0.12640482520496968
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,ret_20__volatility_bucket_zscore,-0.091751295723087
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,ret_20__amount_proxy_residual,-0.0693555843628581
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,ret_20__liquidity_volatility_residual,-0.09226044559407537
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,rev_5__raw,0.13230004649517751
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,rev_5__cs_rank,0.1454130615313206
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,rev_5__cs_zscore,0.14505596545118368
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,rev_5__liquidity_bucket_zscore,0.22781783987550389
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,rev_5__volatility_bucket_zscore,0.1342534036871774
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,rev_5__amount_proxy_residual,0.033733921980415846
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,rev_5__liquidity_volatility_residual,0.07798597502224731
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,std_20__raw,0.3625820036419598
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,std_20__cs_rank,0.3472089099763903
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,std_20__cs_zscore,0.34323093109157116
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,std_20__liquidity_bucket_zscore,0.12682920835719458
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,std_20__volatility_bucket_zscore,0.09787943294726054
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,std_20__amount_proxy_residual,-0.01653483134193883
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,std_20__liquidity_volatility_residual,-0.09203700814985837
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,amplitude_20__raw,0.3734443719750814
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,amplitude_20__cs_rank,0.3582400389525838
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,amplitude_20__cs_zscore,0.35587520880230794
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,amplitude_20__liquidity_bucket_zscore,0.1554138565574897
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,amplitude_20__volatility_bucket_zscore,0.1176006386765324
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,amplitude_20__amount_proxy_residual,-0.007752408020617768
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,amplitude_20__liquidity_volatility_residual,-0.17514405002640288
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__raw,amount_mean_20__volatility_bucket_zscore,0.8825180287938003
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,ret_20__raw,-0.006359454068079645
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,ret_20__cs_rank,-0.00802716822832215
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,ret_20__cs_zscore,-0.007900186064120133
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,ret_20__liquidity_bucket_zscore,-0.12942874983850508
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,ret_20__volatility_bucket_zscore,-0.09415776505378742
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,ret_20__amount_proxy_residual,-0.06677778183700338
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,ret_20__liquidity_volatility_residual,-0.09405090709313381
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,rev_5__raw,0.13190597751139602
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,rev_5__cs_rank,0.1482151776192182
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,rev_5__cs_zscore,0.148263192419554
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,rev_5__liquidity_bucket_zscore,0.23302640026048346
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,rev_5__volatility_bucket_zscore,0.13753824855731733
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,rev_5__amount_proxy_residual,0.02997855963517459
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,rev_5__liquidity_volatility_residual,0.07772684610604898
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,std_20__raw,0.32810337219913865
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,std_20__cs_rank,0.35350314243338976
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,std_20__cs_zscore,0.3530366928935521
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,std_20__liquidity_bucket_zscore,0.13218129998484746
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,std_20__volatility_bucket_zscore,0.09948885458269759
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,std_20__amount_proxy_residual,-0.0164598210494931
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,std_20__liquidity_volatility_residual,-0.09452583494933388
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,amplitude_20__raw,0.33342610804394385
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,amplitude_20__cs_rank,0.3650052674575868
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,amplitude_20__cs_zscore,0.3647943649355305
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,amplitude_20__liquidity_bucket_zscore,0.16085441305529832
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,amplitude_20__volatility_bucket_zscore,0.1199717088779835
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,amplitude_20__amount_proxy_residual,-0.007997934665188553
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,amplitude_20__liquidity_volatility_residual,-0.18047697917478
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,amount_mean_20__raw,0.9773844146229701
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,amount_mean_20__cs_zscore,0.9982280200669901
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,amount_mean_20__liquidity_bucket_zscore,0.6200089449395852
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,amount_mean_20__volatility_bucket_zscore,0.9032522376582044
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_rank,amount_mean_20__liquidity_volatility_residual,-0.5178883975180916
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,ret_20__raw,-0.005487390674167843
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,ret_20__cs_rank,-0.00835158803071697
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,ret_20__cs_zscore,-0.008150428031868618
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,ret_20__liquidity_bucket_zscore,-0.1299659150426457
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,ret_20__volatility_bucket_zscore,-0.09440469379360487
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,ret_20__amount_proxy_residual,-0.0667758751176134
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,ret_20__liquidity_volatility_residual,-0.09715011974450224
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,rev_5__raw,0.13100276866715205
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,rev_5__cs_rank,0.1484359310039082
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,rev_5__cs_zscore,0.14846224211166592
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,rev_5__liquidity_bucket_zscore,0.2332858002127447
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,rev_5__volatility_bucket_zscore,0.13767815948509235
main_research_2021_2023,tradable_only,label_20d_t1,amount_mean_20__cs_zscore,rev_5__amount_proxy_residual,0.031254953926464664
