event_id,asset_id,record_date,ex_date,implementation_known_date,status,source_row_ids,source_rows,implemented_rows,ignored_nonimplemented_rows,conflicts,missing,gross_cash_per_share,bonus_per_share,pay_date,listable_date,corroborated_cash_missing_rows,source_instruments
bbc3f692b008aac08a0e15e4,SH600518,20211214,20211215,20211210,unresolved,"[""88dde441fdba6e54b8ae5b03e977aa24bf5f47024c087f72cd09f563b72c8f03:0""]",1,1,0,,cash_div_tax,,1.8,,20211216,0,SH600518
07677e93f50429d38930ebd2,SH600540,20151112,20151113,20151106,unresolved,"[""254f1b552e45cbb277792655895a29d22384e9349f65d323183dab45ec5c5cd6:0""]",1,1,0,,cash_div_tax,,0.3,,20151116,0,SH600540
97d3d3920a2e212d9818b756,SH600576,20150925,20150928,20150922,unresolved,"[""c0a8ddfb480b03a72f08730eff0634c2aa6bb05959574b0a77d57a9633b53e3f:1""]",1,1,0,,cash_div_tax,,1.2,,20150929,0,SH600576
09cf3ba92cb49071682b6fa2,SH600581,20180419,20180420,20180416,unresolved,"[""2b873f82ef6c8ebc0c859e2a79132e5e64e538b44cfb0637a624530f485da61a:3""]",1,1,0,,cash_div_tax,,1.0,,20180423,0,SH600581
c97c0972e10ba36baf06afc6,SH600582,20151211,20151214,20151208,unresolved,"[""5946ef0faa49e85a8ff2f2b00c80591d0197b936b57d62b99325ca9545af81ee:0""]",1,1,0,,cash_div_tax,,1.0,,20151215,0,SH600582
447f06c6aff8b4caf32c6713,SH600589,20231228,20231229,20231227,unresolved,"[""abacccacca6d1876c9748829939a28cea31d7e0bd6042974ee850e7b126c01d8:2""]",1,1,0,,cash_div_tax,,1.1,,20231229,0,SH600589
17a06c8bd34535dfaf50e0ef,SH600593,20180530,20180531,20180525,unresolved,"[""7c11b5dde52dd77769ffdee49a08cb88e3f7b7d1cb6bd31f40d4349176857598:25""]",1,1,0,,cash_div_tax,,0.4,,20180601,0,SH600593
3be617bd03fdfdd9293ec69f,SH600595,20210930,20211008,20210927,unresolved,"[""a26c13eadf0a2e39eca13a5de8ad45d1c3887df338d989c17b4ce881e004491a:1""]",1,1,0,,cash_div_tax,,1.0,,20211011,0,SH600595
bf4e097e8622570a3100d77d,SH600600,20230713,20230714,20230707,unresolved,"[""c89b6fd978ad1dc554341360f6fa4069b127ae6513763af75545422524ddf0bb:0"", ""c89b6fd978ad1dc554341360f6fa4069b127ae6513763af75545422524ddf0bb:57""]",2,2,0,cash_div_tax,cash_div_tax,,0.0,20230714,,0,SH600600
4ed69f964a79d59f164b1801,SH600601,20221222,20221223,20221217,unresolved,"[""04f61f1b61fd8a16cfb226efcddd5d4b151bf5a992be980a0b1de5b0655d5140:1""]",1,1,0,,cash_div_tax,,0.9,,20221226,0,SH600601
1262177f62236ad396980d8a,SH600603,20170926,20170927,20170921,unresolved,"[""f09096bbafce9cf6316824347c619835d975728f316208f79f0de28c6a0910ef:6""]",1,1,0,,cash_div_tax,,0.4,,20170928,0,SH600603
63b073b0290e372684ec2f47,SH600603,20180523,20180524,20180518,unresolved,"[""252a8bfd7b7034a08dbd30334d7927a4cd6c8ea4c93c56a976a7c3050f1eb333:53""]",1,1,0,,cash_div_tax,,0.4,,20180525,0,SH600603
1245faa051aa3807346aea0e,SH600606,20220801,20220802,20220726,unresolved,"[""89f08a96cfa615e90800f5ff6588456a02cf2da45f87e88dcda5defc2ccf1bab:2""]",1,1,0,,cash_div_tax,,0.1,,20220803,0,SH600606
7e191e6a63919adf743fa74f,SH600614,20150923,20150924,20150917,unresolved,"[""d18deba378334eee2341343c79f7c9ec9f7950bd07310f16d4ea427801fd0f12:9""]",1,1,0,,cash_div_tax,,1.0,,20150925,0,SH600614
5722fd6942e5f32454a8400a,SH600617,20150417,20150420,20150414,unresolved,"[""de91d0ff91a11764671df3f32007897e44389c06ee03e9e7a7e937168c5bcaa5:4""]",1,1,0,,cash_div_tax,,0.7,,20150421,0,SH600617
9131b3da2617c593494dcf55,SH600641,20200724,20200727,20200721,unresolved,"[""8d4c58f4a36ddd4613cf4e4484a2a981fb1c1a7e1e815090ae07cfc19055f72c:9""]",1,1,0,,cash_div_tax,,0.2,,20200728,0,SH600641
64cf4a3bdd61ae1411ba3ba4,SH600643,20150617,20150618,20150612,unresolved,"[""3e66b825d88bac12b401bf3f50923d3d7670304098d9180bd8f457c19ad5ad49:16""]",1,1,0,,cash_div_tax,,0.3,,20150619,0,SH600643
b854c7378eb1f20d383097a0,SH600654,20221222,20221223,20221217,unresolved,"[""04f61f1b61fd8a16cfb226efcddd5d4b151bf5a992be980a0b1de5b0655d5140:3""]",1,1,0,,cash_div_tax,,1.19014343,,20221226,0,SH600654
6d5e8c2e744c4d5e47cdcf74,SH600664,20160405,20160406,20160330,unresolved,"[""f7d8f9d311cafaa540fef04135fb7cdf3244c44056d0f129b3f8bc9c504b2050:3""]",1,1,0,,cash_div_tax,,0.3,,20160407,0,SH600664
bda5ce2a4f69f2c04ae1bd88,SH600666,20170525,20170526,20170522,unresolved,"[""0e5190afb146f01dd1a4ef38c45146cfcc26183ea4271378ba18be4d8460294f:19""]",1,1,0,,cash_div_tax,,0.6,,20170531,0,SH600666
e87bdd218739be8d49637509,SH600666,20230217,20230220,20230214,unresolved,"[""71bf1e1d649e41af64aa0182dc8f82f61da5ea4ef90099c378e46a22f1e91d43:0""]",1,1,0,,cash_div_tax,,1.5,,20230220,0,SH600666
ee6971c14daa34aa164f7067,SH600687,20150924,20150925,20150921,unresolved,"[""c9f24f2d8edda741a12651ce61b876b28ef32285ee9c1ea0ca68b9c8f01fcb15:2""]",1,1,0,,cash_div_tax,,1.2,,20150928,0,SH600687
496afb51b092919c57d8cbb6,SH600691,20150708,20150709,20150703,unresolved,"[""a9d0fd275a54fe3acdc4c2479eb111a805ed4e5b76c0469c0ec54dcc9905478d:24""]",1,1,0,,cash_div_tax,,0.32,,20150710,0,SH600691
4fbec3cc401d125f862d5445,SH600693,20160525,20160526,20160520,unresolved,"[""dcee13960e2ae21e8b754726b197fc482dfd2bb4f6805958a5e025b5aaa14402:34""]",1,1,0,,cash_div_tax,,1.0,,20160527,0,SH600693
b7acbf6cf4ddc1a09af99b50,SH600699,20190726,20190729,20190723,unresolved,"[""5fc85fbe238b00de17525d0f44026f1c28de4b8482eddc6f1eeccd8db756f03c:1""]",1,1,0,,cash_div_tax,,0.4,,20190730,0,SH600699
7ba90a01feb847a8c2c489df,SH600715,20160429,20160503,20160426,unresolved,"[""5ede7d825010ef123177eea089e92add0060dee3ab669ca670d57432a41275ba:7""]",1,1,0,,cash_div_tax,,1.0,,20160504,0,SH600715
2012fbb884d2377c125c4e74,SH600728,20160422,20160425,20160419,unresolved,"[""254763c365a2093f526e90a9a0e8ff13c03b37be178a8066fab5291736bc9f67:7""]",1,1,0,,cash_div_tax,,1.6,,20160426,0,SH600728
3d250534ea0b2e65970a940c,SH600734,20220214,20220215,20220208,unresolved,"[""6df883a70204d8c0f7979501950456c2ff9363db2daf01c7295af57fd4693bb7:0""]",1,1,0,,cash_div_tax,,2.5,,20220216,0,SH600734
639b0bec57bd2481bfbcf782,SH600735,20150506,20150507,20150429,unresolved,"[""e452d8000e43214897f02b49f5c16ccd9f7dd473ebfd11db143dd9751e33d7d4:8""]",1,1,0,,cash_div_tax,,0.5,,20150508,0,SH600735
07c2309997e7d0569aa6aa88,SH600748,20161019,20161020,20161014,unresolved,"[""36c1b528b658eeacd8ff36c0aaf07509f70398e46a6cfa3ce186fdedee756321:2""]",1,1,0,,cash_div_tax,,0.3,,20161021,0,SH600748
26cae8e8e999e1b872aabded,SH600753,20200529,20200601,20200526,unresolved,"[""b21b6c0898991d32435e0ed32d07add915f675b3cc3cafe846331c4c3ebf6a41:60""]",1,1,0,,cash_div_tax,,0.4,,20200602,0,SH600753
b021f134d5e157b825070fc0,SH600753,20210610,20210611,20210607,unresolved,"[""fc5f6abb8c777f265dae85cf3ab5245b2707a89325326e0042ee785524b98433:52""]",1,1,0,,cash_div_tax,,0.2,,20210615,0,SH600753
3753f20e946efa3e753f69e6,SH600759,20150703,20150706,20150630,unresolved,"[""8297f9520c79d11242baaee82212eb155f99416cb96b8018c64c29560ddf2ad1:21""]",1,1,0,,cash_div_tax,,0.3,,20150707,0,SH600759
dd3b88a80120223f117d795d,SH600759,20231222,20231225,20231219,unresolved,"[""3e2a2348377b353cb935d1a4757e0ddb700cf96823fe06ccebcb8da56129fbd9:0""]",1,1,0,,cash_div_tax,,0.833,,20231225,0,SH600759
4f9339f1aa62915c171c8cb7,SH600763,20151203,20151204,20151130,unresolved,"[""ff140e91a42d89d276d5adbf362f0da0fc67d4d5a0c27385a5b1867737f42e79:0""]",1,1,0,,cash_div_tax,,1.0,,20151207,0,SH600763
f4eaa02e909e8c5040e8fc9a,SH600771,20190529,20190530,20190524,unresolved,"[""d0c4a053bdb323c064827a837477b6d8bc0955cf9e8f7afc88f463bd1ee45efe:19""]",1,1,0,,cash_div_tax,,0.4,,20190531,0,SH600771
2fa0dfe0faab7feca9c6da05,SH600777,20161212,20161213,20161207,unresolved,"[""4d77edd409f439537ade4b8c76d19660312a9ea7b605bd082cf1d27f7eb3d5eb:6""]",1,1,0,,cash_div_tax,,2.8,,20161214,0,SH600777
779c543681ef745647f16141,SH600782,20161012,20161013,20160929,unresolved,"[""5fc60bcae6c4b39d5340160496c682b9d3d85cfa74c86bc51357d794a76781a9:0""]",1,1,0,,cash_div_tax,,1.0,,20161014,0,SH600782
f62e6b222610dcdb79b7c8b4,SH600790,20150520,20150521,20150515,unresolved,"[""64b24de81aa7c8b528045f6e44d9f41668d055f76a2c11694f461cdae31b779c:24""]",1,1,0,,cash_div_tax,,0.3,,20150522,0,SH600790
63d514656970029b634f7a93,SH600793,20200612,20200615,20200609,unresolved,"[""7d380acfbe9140dfc2ebaf110a0b1618ad4c84338247a13aa094fe09dc8b5fba:43""]",1,1,0,,cash_div_tax,,0.4,,20200616,0,SH600793
c4b39d59d8946e5932e9490a,SH600807,20150506,20150507,20150430,unresolved,"[""e452d8000e43214897f02b49f5c16ccd9f7dd473ebfd11db143dd9751e33d7d4:7""]",1,1,0,,cash_div_tax,,0.3,,20150508,0,SH600807
7a65f9d2c4a407ce089c6694,SH600811,20170721,20170724,20170718,unresolved,"[""b31b64222f4e8a138c29a47e66fcb8f1b6f1caf90bf612df8632cb55c9a7576d:5""]",1,1,0,,cash_div_tax,,0.3,,20170725,0,SH600811
6edfe293b329c1a0a6ca188b,SH600815,20191220,20191223,20191217,unresolved,"[""5f1d3564d27496c46a147aeeac1e669cb042024ba915167a6c280dbb5d26cddb:1""]",1,1,0,,cash_div_tax,,0.85,,20191224,0,SH600815
37cf83785cacbab3ba7d24be,SH600816,20150922,20150923,20150917,unresolved,"[""c69e3cf8def16208fa923302900299574f857852a6ef4961412558fb2bc3e41b:5""]",1,1,0,,cash_div_tax,,1.5,,20150924,0,SH600816
4221282ecc4f2d2601477c72,SH600856,20160819,20160822,20160816,unresolved,"[""7e76458dd851f4199ae6c7956b71a5a999ebfe322175ccb89cf1d3bcb581842d:1""]",1,1,0,,cash_div_tax,,1.0,,20160823,0,SH600856
700bda8ec5e8021def0443de,SH600869,20151015,20151016,20151001,unresolved,"[""94a5dc25c4b1828a398225908489265775cc9b27b05984b1b7318c7a967caa0c:0""]",1,1,0,,cash_div_tax,,1.0,,20151019,0,SH600869
066b3a0baa9cea0676d936a7,SH600879,20170622,20170623,20170619,unresolved,"[""415e78247ed83a5b0121a3e53172de8f1179862c684bfb1a4e9d850a2a7733a5:34""]",1,1,0,,cash_div_tax,,1.0,,20170626,0,SH600879
cf2fdf6d75f7e084ced5a212,SH600892,20170608,20170609,20170605,unresolved,"[""65a2b57198f342c15d782083003720cebf2c2b40b89c1a59f69f333d71e8c453:9""]",1,1,0,,cash_div_tax,,3.0,,20170612,0,SH600892
a261b03ff6bb0357db284024,SH600959,20160706,20160707,20160701,unresolved,"[""aff2fbb7d6f3c91ebe39792b707dae8b5a99d3cfefdd8fe33d122f7ec1c90937:7""]",1,1,0,,cash_div_tax,,0.3,,20160708,0,SH600959
f69f315d7d9d1973ad9ed22e,SH600966,20150513,20150514,20150508,unresolved,"[""cb195781ad5d99815a9fc5b6a2e554e9f4608bc1d4f983e1a57fb331966ac635:5""]",1,1,0,,cash_div_tax,,1.0,,20150515,0,SH600966
1e155c2563fe5d0b2cc1864c,SH600984,20180621,20180622,20180615,unresolved,"[""265a0559afb713ee07f29856280992b1cf38b9e5b1d78a3108e711bc7f5fb91c:3""]",1,1,0,,cash_div_tax,,0.3,,20180625,0,SH600984
22b2c860c64270ff1e98976e,SH600988,20171024,20171025,20171019,unresolved,"[""70586d5545f5fcd0cfa1784ef85bf15226aaf8e1004e63a19388423216a45123:1""]",1,1,0,,cash_div_tax,,1.0,,20171026,0,SH600988
c81ac00b895ef02b74ccaf76,SH600998,20231011,20231012,20230927,unresolved,"[""335bdf37ce236082663146ea0df2e08ce8da3df1ff8425518ad1a851c8f63f5f:9""]",1,1,0,,cash_div_tax,,0.4,,20231012,0,SH600998
876f1e49323f3b7e23b8e9c0,SH601005,20171225,20171226,20171223,unresolved,"[""a454fe2f336d8ddab60471f93674cbbe722f778dff55bfa85545992c19eb741a:0""]",1,1,0,,cash_div_tax,,1.15,,20171227,0,SH601005
c8a2cb73633c6c3836b4e5d3,SH601011,20150925,20150928,20150922,unresolved,"[""c0a8ddfb480b03a72f08730eff0634c2aa6bb05959574b0a77d57a9633b53e3f:4""]",1,1,0,,cash_div_tax,,1.5,,20150929,0,SH601011
77cee4e5ffb8cde87142463e,SH601015,20160721,20160722,20160718,unresolved,"[""e5dedcad906eb2e110976d703026e530dcbf64881b2fd9256ca0f64dd9dcb205:11""]",1,1,0,,cash_div_tax,,0.5,,20160725,0,SH601015
729646b6e817484a1ed0ff2c,SH601020,20230615,20230616,20230609,unresolved,"[""23431760f422a87a92849700f68c778c673a48a282c2f994cf364e31302e654d:98""]",1,1,0,,cash_div_tax,,0.4,,20230616,0,SH601020
0cd5bec3635e55ce80c498ad,SH601021,20151020,20151021,20151015,unresolved,"[""fad2eb936778f6d126984430f7149f4a22a0b86e757b7e0c939545a994c7d02e:1""]",1,1,0,,cash_div_tax,,1.0,,20151022,0,SH601021
8512db439686955930394cd4,SH601088,20170707,20170710,20170703,unresolved,"[""701cab3f2808f5bcc2fc8a32d073de10ba0d190f9db6a212b59d5a55b49cb0fb:0"", ""701cab3f2808f5bcc2fc8a32d073de10ba0d190f9db6a212b59d5a55b49cb0fb:17""]",2,2,0,cash_div_tax,cash_div_tax,,0.0,20170710,,0,SH601088
844599b3a42b8ac35d370587,SH601099,20160926,20160927,20160921,unresolved,"[""d634fdfd460c4a77022f234558743469890fa5e1129835b95b19b1cc3b07e078:4""]",1,1,0,,cash_div_tax,,0.5,,20160928,0,SH601099
f3f44717887522383048e065,SH601126,20151009,20151012,20150929,unresolved,"[""78f4dcb38ebca9d3444edce4fc69f8fb73f33a5c6fb25da28252d84f4365d433:4""]",1,1,0,,cash_div_tax,,1.0,,20151013,0,SH601126
96bc14dc8a328c84a8c1d91f,SH601199,20151217,20151218,20151214,unresolved,"[""16bfc6e42e02e66d4358c69973192e47c9be4335641281575efd1cf7c3b7de8f:0""]",1,1,0,,cash_div_tax,,1.0,,20151221,0,SH601199
1e402bee87b4c0edd600ebeb,SH601258,20150617,20150618,20150611,unresolved,"[""3e66b825d88bac12b401bf3f50923d3d7670304098d9180bd8f457c19ad5ad49:42""]",1,1,0,,cash_div_tax,,1.0,,20150619,0,SH601258
1ebcc27e9a3f97a9b9c67d4f,SH601258,20191227,20191230,20191224,unresolved,"[""5bb5f59fd6490a30d64ef53e0f1a4d8ce50f3b32351a9cc024296ae696703c21:0""]",1,1,0,,cash_div_tax,,0.5641598,,20191231,0,SH601258
d7c0844dd9a1a90170464f64,SH601388,20160725,20160726,20160720,unresolved,"[""70e108720697fabd44ce76e85500a832469c8a642775941b425fcc092fb8d925:4""]",1,1,0,,cash_div_tax,,2.8,,20160727,0,SH601388
3913179c0a5d40b17007a38c,SH601518,20230628,20230629,20230621,unresolved,"[""35c91fa5daf2c839302d33fde03b4630efd83b3d18a5465212ed06f35ae956af:25""]",1,1,0,,cash_div_tax,,0.4,,20230629,0,SH601518
ee0a02da0c65cee5ae276bb9,SH601601,20210629,20210630,20210622,unresolved,"[""4b43c124b4b850f0ae327bf587a409971f26fab6671737bec2191b0d787cdbf6:0"", ""4b43c124b4b850f0ae327bf587a409971f26fab6671737bec2191b0d787cdbf6:8""]",2,2,0,cash_div_tax,cash_div_tax,,0.0,20210630,,0,SH601601
