outer_split_id,inner_split_id,factor,train_count,validation_count,train_total,validation_total,train_mean_ic,validation_mean_ic,train_coverage,validation_coverage,selection_eligible,fdr_bh_pass,fdr_bh_q_value,selected,frozen_direction,selection_reason,eligible,internally_recomputed_fdr
split_001,split_001_inner_001,alpha158_CNTP20,396.0,40.0,396.0,40.0,-0.039119304568939035,-0.11468568468787485,1.0,1.0,True,True,0.03608991008991,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_CNTP30,396.0,40.0,396.0,40.0,-0.05846546592045953,-0.16197240727469597,1.0,1.0,True,True,0.0082104627559173,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_CNTP5,396.0,40.0,396.0,40.0,-0.011469444743720865,-0.06587576045297582,1.0,1.0,True,False,0.0935664335664335,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_CNTP60,396.0,40.0,396.0,40.0,-0.07731510175509194,-0.08735543716324111,1.0,1.0,True,True,0.0188058694552201,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_CORD10,396.0,40.0,396.0,40.0,-0.028782962131470503,-0.052559686774908035,1.0,1.0,True,True,0.0263450242703354,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_CORD20,396.0,40.0,396.0,40.0,-0.04726222590623643,-0.06582870556481271,1.0,1.0,True,True,0.0042033438259853,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_CORD30,396.0,40.0,396.0,40.0,-0.057324428914187646,-0.08788364452287627,1.0,1.0,True,True,0.0031825317539603,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_CORD5,396.0,40.0,396.0,40.0,-0.014815884693836172,-0.056340704227894514,1.0,1.0,True,True,0.039546252564004,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_CORD60,396.0,40.0,396.0,40.0,-0.057199081270877306,-0.03538789645380784,1.0,1.0,True,True,0.0042033438259853,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_CORR10,396.0,40.0,396.0,40.0,-0.04191924721534428,-0.05963888426407782,1.0,1.0,True,True,0.0109051787373465,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_CORR20,396.0,40.0,396.0,40.0,-0.04396201922473639,-0.0695399485559351,1.0,1.0,True,True,0.0310537946901583,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_CORR30,396.0,40.0,396.0,40.0,-0.03204354681391349,-0.02967832266764739,1.0,1.0,True,False,0.2080761877716192,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_CORR5,396.0,40.0,396.0,40.0,-0.026030642472731538,-0.05348473602266999,1.0,1.0,True,True,0.0042033438259853,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_CORR60,396.0,40.0,396.0,40.0,-0.014373842576033347,-0.035008743886810315,1.0,1.0,True,False,0.9238407769142404,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_HIGH0,396.0,40.0,396.0,40.0,-0.03552063990643388,-0.02840365096665632,1.0,1.0,True,True,0.0162288043082745,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_IMAX10,396.0,40.0,396.0,40.0,-0.020164243110409687,-0.08268267482596771,1.0,1.0,True,False,0.0902491668915026,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_IMAX20,396.0,40.0,396.0,40.0,-0.050974266704325255,-0.11136404955577632,1.0,1.0,True,True,0.0121791647987547,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_IMAX30,396.0,40.0,396.0,40.0,-0.06987227140108668,-0.15973247915144018,1.0,1.0,True,True,0.0042033438259853,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_IMAX60,396.0,40.0,396.0,40.0,-0.06463738428897282,-0.09365801590015568,1.0,1.0,True,True,0.0082104627559173,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_IMIN10,396.0,40.0,396.0,40.0,0.016347913184958304,0.061103228831711806,1.0,1.0,True,False,0.0761701533760357,False,1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_IMIN20,396.0,40.0,396.0,40.0,0.0347690757855423,0.09018274789669853,1.0,1.0,True,True,0.0135168202583932,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_IMIN30,396.0,40.0,396.0,40.0,0.05103632870627067,0.13582214666413903,1.0,1.0,True,True,0.0042033438259853,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_IMIN5,396.0,40.0,396.0,40.0,0.007191874551123592,0.060913746167095086,1.0,1.0,True,False,0.1899590877060547,False,1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_IMIN60,396.0,40.0,396.0,40.0,0.08404922142688076,0.015224547920075293,1.0,1.0,True,True,0.0031825317539603,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_IMXD10,396.0,40.0,396.0,40.0,-0.018988448037381724,-0.0831996277674433,1.0,1.0,True,False,0.0807873445236082,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_IMXD20,396.0,40.0,396.0,40.0,-0.048446599982136684,-0.11909451360639134,1.0,1.0,True,True,0.0175108734060699,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_IMXD30,396.0,40.0,396.0,40.0,-0.07130946828871053,-0.17401619097810034,1.0,1.0,True,True,0.0042033438259853,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_IMXD5,396.0,40.0,396.0,40.0,-0.007601879877422206,-0.06453820931696101,1.0,1.0,True,False,0.1868079836829836,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_IMXD60,396.0,40.0,396.0,40.0,-0.08996474763615582,-0.09566248867370708,1.0,1.0,True,True,0.0042033438259853,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_KLEN,396.0,40.0,396.0,40.0,-0.06868571775735367,-0.09088087425257993,1.0,1.0,True,True,0.0031825317539603,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_KLOW,396.0,40.0,396.0,40.0,-0.0342010072119093,-0.055554361190196286,1.0,1.0,True,True,0.0031825317539603,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_KLOW2,396.0,40.0,396.0,40.0,0.003586190171576198,-0.005091418064623137,1.0,1.0,True,False,0.6279834716367224,False,1,direction_mismatch;weak_validation_ic;fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_KMID,396.0,40.0,396.0,40.0,-0.010224595245912394,-0.03957871292751217,1.0,1.0,True,True,0.0068546837777607,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_KMID2,396.0,40.0,396.0,40.0,-0.008562514652233769,-0.03459468619504867,1.0,1.0,True,False,0.052393113578582,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_KSFT,396.0,40.0,396.0,40.0,-0.003957506428538167,-0.03533203060967715,1.0,1.0,True,False,0.2089238492599837,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_KSFT2,396.0,40.0,396.0,40.0,-0.00680371005654499,-0.03612836700539272,1.0,1.0,True,False,0.0704157210626711,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_KUP,396.0,40.0,396.0,40.0,-0.03384109125852213,-0.04966099380312647,1.0,1.0,True,True,0.0042033438259853,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_KUP2,396.0,40.0,396.0,40.0,0.0007216946388943323,-0.0010069784278343556,1.0,1.0,True,False,0.3566577653116115,False,1,direction_mismatch;weak_validation_ic;fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_LOW0,396.0,40.0,396.0,40.0,0.04206586844871542,0.07983045488159789,1.0,1.0,True,True,0.0031825317539603,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_MA10,396.0,40.0,396.0,40.0,0.01993116804531048,0.08705375671243344,1.0,1.0,True,True,0.0250624375624375,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_MA20,396.0,40.0,396.0,40.0,0.03728190887669096,0.13175619550468126,1.0,1.0,True,True,0.0095475952618809,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_MA30,396.0,40.0,396.0,40.0,0.05409571847951991,0.17474981972526332,1.0,1.0,True,True,0.0055386602347928,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_MA5,396.0,40.0,396.0,40.0,0.010844889280815574,0.054869629943680845,1.0,1.0,True,False,0.0638294289979683,False,1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_MA60,396.0,40.0,396.0,40.0,0.08776999234120317,0.1913402982503954,1.0,1.0,True,True,0.0031825317539603,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_MAX10,396.0,40.0,396.0,40.0,-0.026477749920492063,0.008953053844963305,1.0,1.0,True,False,0.0989227379119075,False,-1,direction_mismatch;weak_validation_ic;fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_MAX20,396.0,40.0,396.0,40.0,-0.007737129465144967,0.05168307086166225,1.0,1.0,True,False,0.6806511460889341,False,-1,direction_mismatch;fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_MAX30,396.0,40.0,396.0,40.0,0.011810829510075269,0.09897053791687292,1.0,1.0,True,False,0.569862739141736,False,1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_MAX5,396.0,40.0,396.0,40.0,-0.03254012685296229,-0.02042841578238818,1.0,1.0,True,True,0.0238689881547024,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_MAX60,396.0,40.0,396.0,40.0,0.03773524920837985,0.09673859804142082,1.0,1.0,True,False,0.1591823238057914,False,1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_MIN10,396.0,40.0,396.0,40.0,0.04970026155198669,0.1024405865915949,1.0,1.0,True,True,0.0031825317539603,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_MIN20,396.0,40.0,396.0,40.0,0.05811234020116803,0.11754813195778277,1.0,1.0,True,True,0.0031825317539603,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_MIN30,396.0,40.0,396.0,40.0,0.06694727731679048,0.15776966211689694,1.0,1.0,True,True,0.0031825317539603,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_MIN5,396.0,40.0,396.0,40.0,0.045875317435217555,0.09333791030721841,1.0,1.0,True,True,0.0031825317539603,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_MIN60,396.0,40.0,396.0,40.0,0.0843028857456064,0.14258220308382502,1.0,1.0,True,True,0.0031825317539603,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_OPEN0,396.0,40.0,396.0,40.0,0.010224629183188508,0.039578693657762495,1.0,1.0,True,True,0.0095475952618809,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_QTLD10,396.0,40.0,396.0,40.0,0.032164997412921226,0.08938430912649978,1.0,1.0,True,True,0.0055386602347928,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_QTLD20,396.0,40.0,396.0,40.0,0.04823680317138606,0.12729505734020505,1.0,1.0,True,True,0.0031825317539603,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_QTLD30,396.0,40.0,396.0,40.0,0.062060908780311425,0.16558003044276862,1.0,1.0,True,True,0.0031825317539603,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_QTLD5,396.0,40.0,396.0,40.0,0.02354662403314592,0.07006501428948905,1.0,1.0,True,True,0.0042033438259853,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_QTLD60,396.0,40.0,396.0,40.0,0.09215625918580327,0.17756659200984404,1.0,1.0,True,True,0.0031825317539603,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_QTLU10,396.0,40.0,396.0,40.0,0.006229026517000448,0.07262731064568403,1.0,1.0,True,False,0.3997300168186244,False,1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_QTLU20,396.0,40.0,396.0,40.0,0.024000051500899823,0.11797521348021915,1.0,1.0,True,False,0.0580061447985976,False,1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_QTLU30,396.0,40.0,396.0,40.0,0.042223034413531625,0.15959830914122242,1.0,1.0,True,True,0.0188058694552201,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_QTLU5,396.0,40.0,396.0,40.0,-0.0028720464793482482,0.038901719586086805,1.0,1.0,True,False,0.9202104202104202,False,-1,direction_mismatch;fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_QTLU60,396.0,40.0,396.0,40.0,0.07272753884654652,0.18300949460427504,1.0,1.0,True,True,0.0042033438259853,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_RANK10,396.0,40.0,396.0,40.0,-0.01742041759870817,-0.07491852512217047,1.0,1.0,True,False,0.0546354785898512,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_RANK20,396.0,40.0,396.0,40.0,-0.03313067859112753,-0.10833153336058773,1.0,1.0,True,True,0.0135168202583932,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_RANK30,396.0,40.0,396.0,40.0,-0.046716270699259564,-0.15033861812467764,1.0,1.0,True,True,0.0068546837777607,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_RANK60,396.0,40.0,396.0,40.0,-0.07578956772294794,-0.1797795611957776,1.0,1.0,True,True,0.0031825317539603,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_RESI10,396.0,40.0,396.0,40.0,-0.0022258172373495863,-0.006331635481907826,1.0,1.0,True,False,0.6070073006309399,False,-1,weak_validation_ic;fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_RESI20,396.0,40.0,396.0,40.0,0.009037284785115424,0.0009348168234149709,1.0,1.0,True,False,0.5975426442716163,False,1,weak_validation_ic;fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_RESI30,396.0,40.0,396.0,40.0,0.01578362804609649,0.020281687057346003,1.0,1.0,True,False,0.3997300168186244,False,1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_RESI5,396.0,40.0,396.0,40.0,-0.004865302251574332,-0.005910721540663173,1.0,1.0,True,False,0.1052114254260944,False,-1,weak_validation_ic;fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_RESI60,396.0,40.0,396.0,40.0,-0.0008379594588219921,-0.11870122926869234,1.0,1.0,True,False,0.1917721453803928,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_ROC10,396.0,40.0,396.0,40.0,0.02996580463329907,0.10809446407892712,1.0,1.0,True,True,0.0135168202583932,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_ROC20,396.0,40.0,396.0,40.0,0.05384882946901462,0.15707215893172483,1.0,1.0,True,True,0.0055386602347928,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_ROC30,396.0,40.0,396.0,40.0,0.07851526069921362,0.2113569068800815,1.0,1.0,True,True,0.0031825317539603,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_ROC5,396.0,40.0,396.0,40.0,0.015969342738980895,0.0710931017528301,1.0,1.0,True,True,0.0418524723808481,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_ROC60,396.0,40.0,396.0,40.0,0.09166114220676103,0.07425565519597666,1.0,1.0,True,True,0.0031825317539603,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_RSQR10,396.0,40.0,396.0,40.0,0.0034390803347925563,0.015906246984363843,1.0,1.0,True,False,0.3135517080322275,False,1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_RSQR20,396.0,40.0,396.0,40.0,0.015380096418595344,0.04307752771902004,1.0,1.0,True,False,0.0989227379119075,False,1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_RSQR30,396.0,40.0,396.0,40.0,0.033597535220970365,0.050840870820145934,1.0,1.0,True,True,0.0238689881547024,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_RSQR5,396.0,40.0,396.0,40.0,0.0055972102433152265,0.02392384937361899,1.0,1.0,True,False,0.2183216783216783,False,1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_RSQR60,396.0,40.0,396.0,40.0,-0.002097596054725389,-0.0604661911759769,1.0,1.0,True,False,0.9274602642866115,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_RSV10,396.0,40.0,396.0,40.0,-0.012288899503510472,-0.06492748657914206,1.0,1.0,True,False,0.1294304287262034,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_RSV20,396.0,40.0,396.0,40.0,-0.027428508494323576,-0.09773824222026563,1.0,1.0,True,True,0.0418524723808481,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_RSV30,396.0,40.0,396.0,40.0,-0.04317909077209283,-0.1465071008768996,1.0,1.0,True,True,0.0082104627559173,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_RSV5,396.0,40.0,396.0,40.0,-0.00755417690722084,-0.04542596464411007,1.0,1.0,True,False,0.2072960937367716,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_RSV60,396.0,40.0,396.0,40.0,-0.07096972932435722,-0.13775792098880252,1.0,1.0,True,True,0.0068546837777607,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_STD10,396.0,40.0,396.0,40.0,-0.055146812458436716,-0.054510514548338274,1.0,1.0,True,True,0.0042033438259853,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_STD20,396.0,40.0,396.0,40.0,-0.047753780817547165,-0.02999883604832452,1.0,1.0,True,True,0.0250624375624375,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_STD30,396.0,40.0,396.0,40.0,-0.03160832476864133,-0.010408693876344412,1.0,1.0,True,False,0.0672065364802795,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_STD5,396.0,40.0,396.0,40.0,-0.05474681846011154,-0.0712712338196733,1.0,1.0,True,True,0.0042033438259853,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_STD60,396.0,40.0,396.0,40.0,-0.020376910122071084,-0.024462386211523184,1.0,1.0,True,False,0.1009709714745686,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_SUMD10,396.0,40.0,396.0,40.0,-0.022404277143124696,-0.08887170647068338,1.0,1.0,True,False,0.068323869439111,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_SUMD20,396.0,40.0,396.0,40.0,-0.05136846279870201,-0.14158103676204856,1.0,1.0,True,True,0.0068546837777607,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_SUMD30,396.0,40.0,396.0,40.0,-0.07506552714754759,-0.19946070123920542,1.0,1.0,True,True,0.0055386602347928,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_SUMD5,396.0,40.0,396.0,40.0,-0.009813386514461968,-0.06637418021454285,1.0,1.0,True,False,0.1934041985411848,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_SUMD60,396.0,40.0,396.0,40.0,-0.09035517640876833,-0.0678225653005226,1.0,1.0,True,True,0.0031825317539603,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_SUMN10,396.0,40.0,396.0,40.0,0.022407081104418382,0.08887167692844362,1.0,1.0,True,False,0.0797092815441439,False,1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_SUMN20,396.0,40.0,396.0,40.0,0.05136851493267919,0.14158128214459142,1.0,1.0,True,True,0.0095475952618809,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_SUMN30,396.0,40.0,396.0,40.0,0.075065485430026,0.19946054745603164,1.0,1.0,True,True,0.0031825317539603,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_SUMN5,396.0,40.0,396.0,40.0,0.009809976050765433,0.06638531828615864,1.0,1.0,True,False,0.1981085354168829,False,1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_SUMN60,396.0,40.0,396.0,40.0,0.09035516352118543,0.06782256167244165,1.0,1.0,True,True,0.0068546837777607,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_SUMP10,396.0,40.0,396.0,40.0,-0.02240189133830127,-0.08887174474606843,1.0,1.0,True,False,0.0879705303836931,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_SUMP20,396.0,40.0,396.0,40.0,-0.0513685076656559,-0.1415809464768921,1.0,1.0,True,True,0.0109051787373465,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_SUMP30,396.0,40.0,396.0,40.0,-0.0750654819231969,-0.19946058492590496,1.0,1.0,True,True,0.0055386602347928,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_SUMP5,396.0,40.0,396.0,40.0,-0.009811769300069509,-0.06637475705563443,1.0,1.0,True,False,0.1917721453803928,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_SUMP60,396.0,40.0,396.0,40.0,-0.09035516244416236,-0.06782267579587783,1.0,1.0,True,True,0.0068546837777607,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_VMA10,396.0,40.0,396.0,40.0,0.0022858439158801058,0.012184365651170067,1.0,1.0,True,False,0.2536572338552537,False,1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_VMA20,396.0,40.0,396.0,40.0,0.007871410331420359,0.03844733935442349,1.0,1.0,True,False,0.055799987488792,False,1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_VMA30,396.0,40.0,396.0,40.0,0.015438610805794757,0.07683174030205676,1.0,1.0,True,True,0.0162288043082745,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_VMA5,396.0,40.0,396.0,40.0,0.002308005384838466,-0.001441014182166626,1.0,1.0,True,False,0.3041835815082144,False,1,direction_mismatch;weak_validation_ic;fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_VMA60,396.0,40.0,396.0,40.0,0.03615848015867048,0.14239263635829316,1.0,1.0,True,True,0.0042033438259853,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_VSTD10,396.0,40.0,396.0,40.0,-0.004823437444334488,-0.019411573468311853,1.0,1.0,True,False,0.3227922806528965,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_VSTD20,396.0,40.0,396.0,40.0,0.003519372188478308,-0.00030650006276542114,1.0,1.0,True,False,0.7590047147973977,False,1,direction_mismatch;weak_validation_ic;fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_VSTD30,396.0,40.0,396.0,40.0,0.015445505414331675,0.04322528182017378,1.0,1.0,True,False,0.0704157210626711,False,1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_VSTD5,396.0,40.0,396.0,40.0,-0.004145466080594865,-0.03688520519690533,1.0,1.0,True,False,0.2081504354231626,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_VSTD60,396.0,40.0,396.0,40.0,0.03303192356945661,0.11189155311659613,1.0,1.0,True,True,0.0042033438259853,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_VSUMD10,396.0,40.0,396.0,40.0,-0.0033911627336246104,-0.033203345343303436,1.0,1.0,True,False,0.1263453860627005,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_VSUMD20,396.0,40.0,396.0,40.0,-0.01452435989526596,-0.08495232064388915,1.0,1.0,True,True,0.0162288043082745,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_VSUMD30,396.0,40.0,396.0,40.0,-0.026477010237681262,-0.13377311964537425,1.0,1.0,True,True,0.0055386602347928,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_VSUMD5,396.0,40.0,396.0,40.0,-0.0019971849402630514,-0.017609525154096983,1.0,1.0,True,False,0.1961656091348924,False,-1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_VSUMD60,396.0,40.0,396.0,40.0,-0.04662458458994703,-0.08820659170006881,1.0,1.0,True,True,0.0031825317539603,True,-1,selected,True,False
split_001,split_001_inner_001,alpha158_VSUMN10,396.0,40.0,396.0,40.0,0.0033911877122662797,0.03320331632535191,1.0,1.0,True,False,0.1103993697244141,False,1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_VSUMN20,396.0,40.0,396.0,40.0,0.014524369237691024,0.08495240954533294,1.0,1.0,True,True,0.0175108734060699,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_VSUMN30,396.0,40.0,396.0,40.0,0.02647704629396924,0.13377298884778616,1.0,1.0,True,True,0.0068546837777607,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_VSUMN5,396.0,40.0,396.0,40.0,0.001997178898163631,0.017609571122672845,1.0,1.0,True,False,0.1916114973109791,False,1,fdr_not_passed,True,False
split_001,split_001_inner_001,alpha158_VSUMN60,396.0,40.0,396.0,40.0,0.04662458474276812,0.08820659277494645,1.0,1.0,True,True,0.0055386602347928,True,1,selected,True,False
split_001,split_001_inner_001,alpha158_VSUMP10,396.0,40.0,396.0,40.0,-0.003391175500963471,-0.03320331488061697,1.0,1.0,True,False,0.1173135375263034,False,-1,fdr_not_passed,True,False
