system,factor,horizon,quantile_count,bottom_quantile_return,top_quantile_return,top_bottom_spread,quantile_monotonicity_spearman,source_file
alphalens_reloaded,alpha158_CNTN5,20D,5,-0.0007513120965221,0.0022051643434679,0.0029564764399899997,0.09999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/alphalens_reloaded/alpha158_CNTN5/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CNTN60,10D,5,-0.0010745042391361,0.0014400624384885,0.0025145666776246,0.9999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/alphalens_reloaded/alpha158_CNTN60/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CNTN60,20D,5,-0.003045621204104,0.0020527648397391,0.0050983860438431,0.9999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/alphalens_reloaded/alpha158_CNTN60/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CNTP10,10D,5,0.0003331345548731,0.0001894575856535,-0.0001436769692196,-0.7,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CNTP10/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CNTP10,20D,5,-0.0005006981272477,-0.0014160380914959,-0.0009153399642482,-0.7999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CNTP10/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CNTP20,10D,5,-4.770772577451608e-05,-0.0018059783484679,-0.0017582706226933838,-0.7,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/alphalens_reloaded/alpha158_CNTP20/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CNTP20,20D,5,8.068166979014188e-05,-0.0045358753972876,-0.004616557067077742,-0.9999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/alphalens_reloaded/alpha158_CNTP20/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CNTP30,10D,5,0.0009809006024166,-0.0029462263050908,-0.0039271269075074,-0.9999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/alphalens_reloaded/alpha158_CNTP30/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CNTP30,20D,5,0.0024198946502869,-0.0076285760088685,-0.0100484706591554,-0.9999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/alphalens_reloaded/alpha158_CNTP30/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CNTP5,10D,5,0.0006113861645794,0.0323178196122171,0.031706433447637704,0.0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CNTP5/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CNTP5,20D,5,-0.00067356113736,0.0252421626355499,0.0259157237729099,0.0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CNTP5/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CNTP60,10D,5,0.0019164677969606,-0.0039029440069596,-0.0058194118039202,-0.9999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/alphalens_reloaded/alpha158_CNTP60/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CNTP60,20D,5,0.0028421501035903,-0.0086853555118098,-0.0115275056154001,-0.9999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_009/alphalens_reloaded/alpha158_CNTP60/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CORD10,10D,5,-0.0001588271916299,-0.000678934993963,-0.0005201078023331,-0.09999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORD10/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CORD10,20D,5,-0.0003255380104862,-0.0034964454304223,-0.0031709074199361004,-0.19999999999999998,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORD10/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CORD20,10D,5,0.0005090313261361,-0.0018680101839131,-0.0023770415100492,-0.7,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORD20/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CORD20,20D,5,0.0008610523187052,-0.0053129357075997,-0.006173988026304899,-0.8999999999999998,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORD20/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CORD30,10D,5,0.0011571383295508,-0.0023492649961059,-0.0035064033256567,-0.9999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORD30/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CORD30,20D,5,0.0029269017858278,-0.0068073286411939,-0.0097342304270217,-0.9999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORD30/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CORD5,10D,5,-0.000112502318434,-0.0005945573179877,-0.0004820549995537,-0.19999999999999998,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORD5/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CORD5,20D,5,-0.0006771691869865,-0.0020142087940892,-0.0013370396071027,-0.49999999999999994,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORD5/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CORD60,10D,5,0.00128532035672,-0.0025277001425447,-0.0038130204992647,-0.9999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORD60/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CORD60,20D,5,0.0021146471878359,-0.0058825344053066,-0.0079971815931425,-0.9999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORD60/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CORR10,10D,5,0.0004071460519351,-0.0007332762110078,-0.0011404222629429,-0.3,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/alphalens_reloaded/alpha158_CORR10/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CORR10,20D,5,0.000228148735864,-0.0033080820055144,-0.0035362307413784,-0.8999999999999998,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/alphalens_reloaded/alpha158_CORR10/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CORR20,10D,5,0.0003656545489298,-0.0013940954184954,-0.0017597499674252,-0.7,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORR20/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CORR20,20D,5,0.0002744024381518,-0.0035394167752409,-0.0038138192133927,-0.8999999999999998,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORR20/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CORR30,10D,5,-0.0003436600279399,-0.0009829351220205,-0.0006392750940806,-0.3,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORR30/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CORR30,20D,5,-0.0008251351578097,-0.0030134212560439,-0.0021882860982342,-0.49999999999999994,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORR30/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CORR5,10D,5,0.0005805879726454,-0.0006252734699344,-0.0012058614425798,-0.6,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/alphalens_reloaded/alpha158_CORR5/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CORR5,20D,5,0.000732886906932,-0.0028684873755358,-0.0036013742824677997,-0.7,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/alphalens_reloaded/alpha158_CORR5/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CORR60,10D,5,-0.0010248278928631,-0.0007003902256373,0.0003244376672257999,0.09999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORR60/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_CORR60,20D,5,-0.002185603222705,-0.0034590086427321,-0.0012734054200271,-0.39999999999999997,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_008/alphalens_reloaded/alpha158_CORR60/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_HIGH0,10D,5,-0.0002728196273897,-0.0015560731317864,-0.0012832535043967,-0.39999999999999997,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/alphalens_reloaded/alpha158_HIGH0/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_HIGH0,20D,5,-0.000278552669049,-0.0040640592394428,-0.0037855065703938,-0.7,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_v4/alpha158_first20_smoke/alphalens_reloaded/alpha158_HIGH0/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMAX10,10D,5,-0.000856160918219,-0.0054830684067578,-0.0046269074885388,-0.7,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_006/alphalens_reloaded/alpha158_IMAX10/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMAX10,20D,5,-0.0013610424581758,-0.0080980352108654,-0.0067369927526896,-0.9999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_006/alphalens_reloaded/alpha158_IMAX10/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMAX20,10D,5,-0.0004207977047574,-0.0025935535096702,-0.0021727558049127998,-0.09999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_006/alphalens_reloaded/alpha158_IMAX20/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMAX20,20D,5,0.0008713819357072,-0.0034282284486653,-0.0042996103843725,-0.8999999999999998,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_006/alphalens_reloaded/alpha158_IMAX20/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMAX30,10D,5,0.0027612785427603,-0.002145144461641,-0.0049064230044013005,-0.7,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_006/alphalens_reloaded/alpha158_IMAX30/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMAX30,20D,5,0.0048104871821124,-0.0058445356785963,-0.0106550228607087,-0.8999999999999998,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_006/alphalens_reloaded/alpha158_IMAX30/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMAX5,10D,5,-0.0002025613450725,-0.0104196835309267,-0.010217122185854199,-0.9999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_006/alphalens_reloaded/alpha158_IMAX5/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMAX5,20D,5,-0.0018344162443991,-0.0159954847767949,-0.0141610685323958,-0.8999999999999998,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_006/alphalens_reloaded/alpha158_IMAX5/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMAX60,10D,5,-8.702445752695951e-05,-0.0027201223627167,-0.0026330979051897405,-0.7,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_006/alphalens_reloaded/alpha158_IMAX60/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMAX60,20D,5,0.0004268863576896,-0.0070126111951785,-0.0074394975528681,-0.6,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_006/alphalens_reloaded/alpha158_IMAX60/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMIN10,10D,5,-0.0014089702809196,-0.0102130515227069,-0.0088040812417873,-0.7,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_006/alphalens_reloaded/alpha158_IMIN10/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMIN10,20D,5,-0.002966696223438,-0.0056030783446961,-0.0026363821212581,-0.3,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_006/alphalens_reloaded/alpha158_IMIN10/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMIN20,10D,5,-0.0016438750543466,-0.006270187295844,-0.004626312241497401,-0.39999999999999997,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/alphalens_reloaded/alpha158_IMIN20/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMIN20,20D,5,-0.0045980419530598,-0.0015813472462831,0.0030166947067767,0.7,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/alphalens_reloaded/alpha158_IMIN20/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMIN30,10D,5,-0.0025744809054707,-0.0014663477934939,0.0011081331119767999,0.39999999999999997,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/alphalens_reloaded/alpha158_IMIN30/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMIN30,20D,5,-0.006399951914308,0.0017766042399373,0.0081765561542453,0.9999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/alphalens_reloaded/alpha158_IMIN30/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMIN5,10D,4,-0.0012105816662499,-0.0005449781509788,0.0006656035152711,0.39999999999999997,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_006/alphalens_reloaded/alpha158_IMIN5/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMIN5,20D,4,-0.0019047495750848,-0.0059323087976924,-0.0040275592226076,-1.0,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_006/alphalens_reloaded/alpha158_IMIN5/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMIN60,10D,5,-0.0042695499089987,0.0001268353683599,0.0043963852773586005,0.7,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/alphalens_reloaded/alpha158_IMIN60/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMIN60,20D,5,-0.00765764034665,0.0033058980541871,0.0109635384008371,0.8999999999999998,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/alphalens_reloaded/alpha158_IMIN60/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMXD10,10D,5,-0.000374106785326,-0.0028860184958791,-0.0025119117105531002,-0.7,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/alphalens_reloaded/alpha158_IMXD10/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMXD10,20D,5,-0.0008916097010187,-0.0035704381972829,-0.0026788284962642,-0.8999999999999998,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/alphalens_reloaded/alpha158_IMXD10/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMXD20,10D,5,0.000299010109823,-0.0018300771996422,-0.0021290873094652,-0.49999999999999994,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/alphalens_reloaded/alpha158_IMXD20/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMXD20,20D,5,0.0017136238709021,-0.0049398819518069,-0.006653505822709,-0.9999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/alphalens_reloaded/alpha158_IMXD20/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMXD30,10D,5,0.0024922381571515,-0.0026984712707585,-0.00519070942791,-0.8999999999999998,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/alphalens_reloaded/alpha158_IMXD30/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMXD30,20D,5,0.005167374830856,-0.0068684678156573,-0.0120358426465133,-0.9999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/alphalens_reloaded/alpha158_IMXD30/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMXD5,10D,5,6.589326303282561e-05,-0.0027403630003639,-0.0028062562633967255,-0.7999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/alphalens_reloaded/alpha158_IMXD5/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMXD5,20D,5,-0.0016011286713838,-0.0031402176777274,-0.0015390890063436001,-0.7999999999999999,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/alphalens_reloaded/alpha158_IMXD5/mean_return_by_quantile.csv
alphalens_reloaded,alpha158_IMXD60,10D,5,0.0018156582026408,-0.0056811360984391,-0.0074967943010799,-0.7,E:/qlib_prj/qlib_baseline/outputs/factor_evaluation_batch_v1/alpha158_remaining138/runs/batch_007/alphalens_reloaded/alpha158_IMXD60/mean_return_by_quantile.csv
